Salary_Rank,uid,Player,First_Name,Last_Name,Player_Position,Abrv,Team,Salary
1584.0,Abdullah AndersonDT,Abdullah Anderson,Abdullah,Anderson,DT,CHI,Chicago Bears,495000
1584.0,Brandin BryantDL,Brandin Bryant,Brandin,Bryant,DL,CLE,Cleveland Browns,495000
1584.0,Kaden EllissLB,Kaden Elliss,Kaden,Elliss,LB,NO,New Orleans Saints,495000
1584.0,Krishawn HoganWR,Krishawn Hogan,Krishawn,Hogan,WR,NO,New Orleans Saints,495000
1584.0,Josh AllenEDGE,Josh Allen,Josh,Allen,EDGE,JAX,Jacksonville Jaguars,495000
1584.0,Ryan SantosoP,Ryan Santoso,Ryan,Santoso,P,TEN,Tennessee Titans,495000
1584.0,Mike EdwardsS,Mike Edwards,Mike,Edwards,S,TB,Tampa Bay Buccaneers,495000
1584.0,Allen LazardWR,Allen Lazard,Allen,Lazard,WR,GB,Green Bay Packers,495000
1584.0,Preston WilliamsWR,Preston Williams,Preston,Williams,WR,MIA,Miami Dolphins,495000
1584.0,Will GrierQB,Will Grier,Will,Grier,QB,CAR,Carolina Panthers,495000
1584.0,Dontavius RussellDL,Dontavius Russell,Dontavius,Russell,DL,JAX,Jacksonville Jaguars,495000
1584.0,Joey IvieDT,Joey Ivie,Joey,Ivie,DT,2TM,,495000
1584.0,Devin SingletaryRB,Devin Singletary,Devin,Singletary,RB,BUF,Buffalo Bills,495000
1584.0,D.K. MetcalfWR,D.K. Metcalf,D.K.,Metcalf,WR,SEA,Seattle Seahawks,495000
1584.0,Christian WilkinsDL,Christian Wilkins,Christian,Wilkins,DL,MIA,Miami Dolphins,495000
1584.0,Garrett BradburyOL,Garrett Bradbury,Garrett,Bradbury,OL,MIN,Minnesota Vikings,495000
1584.0,Quentin PolingLB,Quentin Poling,Quentin,Poling,LB,LV,Las Vegas Raiders,495000
1584.0,Sam FickenK,Sam Ficken,Sam,Ficken,K,NYJ,New York Jets,495000
1584.0,N'Keal HarryWR,N'Keal Harry,N'Keal,Harry,WR,NE,New England Patriots,495000
1584.0,Ryquell ArmsteadRB,Ryquell Armstead,Ryquell,Armstead,RB,JAX,Jacksonville Jaguars,495000
1584.0,Kendall SheffieldCB,Kendall Sheffield,Kendall,Sheffield,CB,ATL,Atlanta Falcons,495000
1584.0,Robert SpillaneLB,Robert Spillane,Robert,Spillane,LB,PIT,Pittsburgh Steelers,495000
1584.0,Jamel DeanCB,Jamel Dean,Jamel,Dean,CB,TB,Tampa Bay Buccaneers,495000
1584.0,Kaleb McGaryOL,Kaleb McGary,Kaleb,McGary,OL,ATL,Atlanta Falcons,495000
1584.0,Troy ReederLB,Troy Reeder,Troy,Reeder,LB,LAR,Los Angeles Rams,495000
1584.0,Simeon ThomasCB,Simeon Thomas,Simeon,Thomas,CB,WAS,Washington Redskins,495000
1584.0,Justin HollinsEDGE,Justin Hollins,Justin,Hollins,EDGE,DEN,Denver Broncos,495000
1584.0,Timon ParrisT,Timon Parris,Timon,Parris,T,WAS,Washington Redskins,495000
1584.0,Josh JacobsRB,Josh Jacobs,Josh,Jacobs,RB,LV,Las Vegas Raiders,495000
1584.0,Alexander MattisonRB,Alexander Mattison,Alexander,Mattison,RB,MIN,Minnesota Vikings,495000
1584.0,Cortez BroughtonDL,Cortez Broughton,Cortez,Broughton,DL,LAC,Los Angeles Chargers,495000
1584.0,Carl GrandersonDE,Carl Granderson,Carl,Granderson,DE,NO,New Orleans Saints,495000
1584.0,Gardner MinshewQB,Gardner Minshew,Gardner,Minshew,QB,JAX,Jacksonville Jaguars,495000
1584.0,Alec IngoldFB,Alec Ingold,Alec,Ingold,FB,LV,Las Vegas Raiders,495000
1584.0,Eddy PineiroK,Eddy Pineiro,Eddy,Pineiro,K,CHI,Chicago Bears,495000
1584.0,Noah FantTE,Noah Fant,Noah,Fant,TE,DEN,Denver Broncos,495000
1584.0,Jester WeahWR,Jester Weah,Jester,Weah,WR,WAS,Washington Redskins,495000
1584.0,Chris LindstromOL,Chris Lindstrom,Chris,Lindstrom,OL,ATL,Atlanta Falcons,495000
1584.0,Miles SandersRB,Miles Sanders,Miles,Sanders,RB,PHI,Philadelphia Eagles,495000
1584.0,Travis FulghamWR,Travis Fulgham,Travis,Fulgham,WR,DET,Detroit Lions,495000
1584.0,Fred BrownWR,Fred Brown,Fred,Brown,WR,DEN,Denver Broncos,495000
1584.0,Marvell TellS,Marvell Tell,Marvell,Tell,S,IND,Indianapolis Colts,495000
1584.0,Gunner OlszewskiWR,Gunner Olszewski,Gunner,Olszewski,WR,NE,New England Patriots,495000
1584.0,Nick BawdenRB,Nick Bawden,Nick,Bawden,RB,DET,Detroit Lions,495000
1584.0,Blake CashmanLB,Blake Cashman,Blake,Cashman,LB,NYJ,New York Jets,495000
1584.0,Emmanuel MoseleyCB,Emmanuel Moseley,Emmanuel,Moseley,CB,SF,San Francisco 49ers,495000
1584.0,Wes MartinG,Wes Martin,Wes,Martin,G,WAS,Washington Redskins,495000
1584.0,Hale HentgesTE,Hale Hentges,Hale,Hentges,TE,WAS,Washington Redskins,495000
1584.0,Chris LammonsDB,Chris Lammons,Chris,Lammons,DB,MIA,Miami Dolphins,495000
1584.0,Dare OgunbowaleRB,Dare Ogunbowale,Dare,Ogunbowale,RB,TB,Tampa Bay Buccaneers,495000
1584.0,Steven SimsWR,Steven Sims,Steven,Sims,WR,WAS,Washington Redskins,495000
1584.0,Xavier CrawfordCB,Xavier Crawford,Xavier,Crawford,CB,2TM,,495000
1584.0,Christian MillerEDGE,Christian Miller,Christian,Miller,EDGE,CAR,Carolina Panthers,495000
1584.0,John UrsuaWR,John Ursua,John,Ursua,WR,SEA,Seattle Seahawks,495000
1584.0,Germaine PrattLB,Germaine Pratt,Germaine,Pratt,LB,CIN,Cincinnati Bengals,495000
1584.0,Daniel BrunskillOT,Daniel Brunskill,Daniel,Brunskill,OT,SF,San Francisco 49ers,495000
1584.0,Kyler MurrayQB,Kyler Murray,Kyler,Murray,QB,ARI,Arizona Cardinals,495000
1584.0,Kingsley KekeDL,Kingsley Keke,Kingsley,Keke,DL,GB,Green Bay Packers,495000
1584.0,Troy FumagalliTE,Troy Fumagalli,Troy,Fumagalli,TE,DEN,Denver Broncos,495000
1584.0,Robert JacksonCB,Robert Jackson,Robert,Jackson,CB,CLE,Cleveland Browns,495000
1584.0,Kahzin DanielsLB,Kahzin Daniels,Kahzin,Daniels,LB,TB,Tampa Bay Buccaneers,495000
1584.0,Isaiah PrinceOL,Isaiah Prince,Isaiah,Prince,OL,MIA,Miami Dolphins,495000
1584.0,Frank HerronDL,Frank Herron,Frank,Herron,DL,DET,Detroit Lions,495000
1584.0,Jaeden GrahamTE,Jaeden Graham,Jaeden,Graham,TE,ATL,Atlanta Falcons,495000
1584.0,Jake RodgersT,Jake Rodgers,Jake,Rodgers,T,DEN,Denver Broncos,495000
1584.0,Andrew Van GinkelLB,Andrew Van Ginkel,Andrew,Van Ginkel,LB,MIA,Miami Dolphins,495000
1584.0,Dalton RisnerOL,Dalton Risner,Dalton,Risner,OL,DEN,Denver Broncos,495000
1584.0,Deon CainWR,Deon Cain,Deon,Cain,WR,2TM,,495000
1584.0,Linden StephensCB,Linden Stephens,Linden,Stephens,CB,MIA,Miami Dolphins,495000
1584.0,Deonte HarrisWR,Deonte Harris,Deonte,Harris,WR,NO,New Orleans Saints,495000
1584.0,Nsimba WebsterWR,Nsimba Webster,Nsimba,Webster,WR,LAR,Los Angeles Rams,495000
1584.0,Brian BurnsEDGE,Brian Burns,Brian,Burns,EDGE,CAR,Carolina Panthers,495000
1584.0,Drew LockQB,Drew Lock,Drew,Lock,QB,DEN,Denver Broncos,495000
1584.0,Chris PeaceDE,Chris Peace,Chris,Peace,DE,2TM,,495000
1584.0,Chase WinovichEDGE,Chase Winovich,Chase,Winovich,EDGE,NE,New England Patriots,495000
1584.0,Kris BoydCB,Kris Boyd,Kris,Boyd,CB,MIN,Minnesota Vikings,495000
1584.0,Khalen SaundersDT,Khalen Saunders,Khalen,Saunders,DT,KC,Kansas City Chiefs,495000
1584.0,Brandon DillonTE,Brandon Dillon,Brandon,Dillon,TE,MIN,Minnesota Vikings,495000
1584.0,Diontae JohnsonWR,Diontae Johnson,Diontae,Johnson,WR,PIT,Pittsburgh Steelers,495000
1584.0,Deandre BakerCB,Deandre Baker,Deandre,Baker,CB,NYG,New York Giants,495000
1584.0,Clelin FerrellEDGE,Clelin Ferrell,Clelin,Ferrell,EDGE,LV,Las Vegas Raiders,495000
1584.0,Jarrett StidhamQB,Jarrett Stidham,Jarrett,Stidham,QB,NE,New England Patriots,495000
1584.0,Kelvin HarmonWR,Kelvin Harmon,Kelvin,Harmon,WR,WAS,Washington Redskins,495000
1584.0,Isaac NautaTE,Isaac Nauta,Isaac,Nauta,TE,DET,Detroit Lions,495000
1584.0,Nick GatesOT,Nick Gates,Nick,Gates,OT,NYG,New York Giants,495000
1584.0,Codey McElroyWR,Codey McElroy,Codey,McElroy,WR,TB,Tampa Bay Buccaneers,495000
1584.0,Chris LacyWR,Chris Lacy,Chris,Lacy,WR,DET,Detroit Lions,495000
1584.0,Malik ReedLB,Malik Reed,Malik,Reed,LB,DEN,Denver Broncos,495000
1584.0,Braxton BerriosWR,Braxton Berrios,Braxton,Berrios,WR,NYJ,New York Jets,495000
1584.0,Mack WilsonLB,Mack Wilson,Mack,Wilson,LB,CLE,Cleveland Browns,495000
1584.0,Nick AllegrettiG,Nick Allegretti,Nick,Allegretti,G,KC,Kansas City Chiefs,495000
1584.0,Jonathan LedbetterDE,Jonathan Ledbetter,Jonathan,Ledbetter,DE,MIA,Miami Dolphins,495000
1584.0,Andrew BeckTE,Andrew Beck,Andrew,Beck,TE,DEN,Denver Broncos,495000
1584.0,Bennett JacksonCB,Bennett Jackson,Bennett,Jackson,CB,2TM,,495000
1584.0,Jahlani TavaiLB,Jahlani Tavai,Jahlani,Tavai,LB,DET,Detroit Lions,495000
1584.0,Isaiah BuggsDL,Isaiah Buggs,Isaiah,Buggs,DL,PIT,Pittsburgh Steelers,495000
1584.0,Drew ForbesOT,Drew Forbes,Drew,Forbes,OT,CLE,Cleveland Browns,495000
1584.0,Cyril GraysonWR,Cyril Grayson,Cyril,Grayson,WR,TB,Tampa Bay Buccaneers,495000
1584.0,Joey SlyeK,Joey Slye,Joey,Slye,K,CAR,Carolina Panthers,495000
1584.0,Trace McSorleyQB,Trace McSorley,Trace,McSorley,QB,BAL,Baltimore Ravens,495000
1584.0,Zach TrinerLS,Zach Triner,Zach,Triner,LS,TB,Tampa Bay Buccaneers,495000
1584.0,Michael DeiterOL,Michael Deiter,Michael,Deiter,OL,MIA,Miami Dolphins,495000
1584.0,Anthony NelsonDL,Anthony Nelson,Anthony,Nelson,DL,TB,Tampa Bay Buccaneers,495000
1584.0,Juan ThornhillS,Juan Thornhill,Juan,Thornhill,S,KC,Kansas City Chiefs,495000
1584.0,J.P. HoltzTE,J.P. Holtz,J.P.,Holtz,TE,2TM,,495000
1584.0,Jomal WiltzDB,Jomal Wiltz,Jomal,Wiltz,DB,MIA,Miami Dolphins,495000
1584.0,Saquan HamptonS,Saquan Hampton,Saquan,Hampton,S,NO,New Orleans Saints,495000
1584.0,Jordan ScarlettRB,Jordan Scarlett,Jordan,Scarlett,RB,CAR,Carolina Panthers,495000
1584.0,Matthew OrzechTE,Matthew Orzech,Matthew,Orzech,TE,JAX,Jacksonville Jaguars,495000
1584.0,Tevin JonesWR,Tevin Jones,Tevin,Jones,WR,PIT,Pittsburgh Steelers,495000
1584.0,Deebo SamuelWR,Deebo Samuel,Deebo,Samuel,WR,SF,San Francisco 49ers,495000
1584.0,Jordan ChunnRB,Jordan Chunn,Jordan,Chunn,RB,DAL,Dallas Cowboys,495000
1584.0,Andrew BrownDE,Andrew Brown,Andrew,Brown,DE,CIN,Cincinnati Bengals,495000
1584.0,Shakial TaylorCB,Shakial Taylor,Shakial,Taylor,CB,IND,Indianapolis Colts,495000
1584.0,Ed OliverDL,Ed Oliver,Ed,Oliver,DL,BUF,Buffalo Bills,495000
1584.0,Cody BartonLB,Cody Barton,Cody,Barton,LB,SEA,Seattle Seahawks,495000
1584.0,Will HarrisS,Will Harris,Will,Harris,S,DET,Detroit Lions,495000
1584.0,Tytus HowardNULL,Tytus Howard,Tytus,Howard,NULL,HOU,Houston Texans,495000
1584.0,Steven ParkerDB,Steven Parker,Steven,Parker,DB,MIA,Miami Dolphins,495000
1584.0,Diontae SpencerWR,Diontae Spencer,Diontae,Spencer,WR,DEN,Denver Broncos,495000
1584.0,Dallin LeavittS,Dallin Leavitt,Dallin,Leavitt,S,LV,Las Vegas Raiders,495000
1584.0,Charles OmenihuDL,Charles Omenihu,Charles,Omenihu,DL,HOU,Houston Texans,495000
1584.0,Quincy WilliamsNULL,Quincy Williams,Quincy,Williams,NULL,JAX,Jacksonville Jaguars,495000
1584.0,Ryan IzzoTE,Ryan Izzo,Ryan,Izzo,TE,NE,New England Patriots,495000
1584.0,Hercules Mata'afaDE,Hercules Mata'afa,Hercules,Mata'afa,DE,MIN,Minnesota Vikings,495000
1584.0,Byron PringleWR,Byron Pringle,Byron,Pringle,WR,KC,Kansas City Chiefs,495000
1584.0,Tuzar SkipperLB,Tuzar Skipper,Tuzar,Skipper,LB,NYG,New York Giants,495000
1584.0,Samuel EguavoenLB,Samuel Eguavoen,Samuel,Eguavoen,LB,MIA,Miami Dolphins,495000
1584.0,Greedy WilliamsCB,Greedy Williams,Greedy,Williams,CB,CLE,Cleveland Browns,495000
1584.0,Blessuan AustinCB,Blessuan Austin,Blessuan,Austin,CB,NYJ,New York Jets,495000
1584.0,Patrick MekariG,Patrick Mekari,Patrick,Mekari,G,BAL,Baltimore Ravens,495000
1584.0,Jacob Tuioti-MarinerDT,Jacob Tuioti-Mariner,Jacob,Tuioti-Mariner,DT,ATL,Atlanta Falcons,495000
1584.0,Darvin KidsyWR,Darvin Kidsy,Darvin,Kidsy,WR,WAS,Washington Redskins,495000
1584.0,Ken WebsterCB,Ken Webster,Ken,Webster,CB,MIA,Miami Dolphins,495000
1584.0,Luke GiffordLB,Luke Gifford,Luke,Gifford,LB,DAL,Dallas Cowboys,495000
1584.0,Gary JenningsWR,Gary Jennings,Gary,Jennings,WR,MIA,Miami Dolphins,495000
1584.0,Jordan MillerCB,Jordan Miller,Jordan,Miller,CB,ATL,Atlanta Falcons,495000
1584.0,Kyle AllenQB,Kyle Allen,Kyle,Allen,QB,CAR,Carolina Panthers,495000
1584.0,Cole HolcombLB,Cole Holcomb,Cole,Holcomb,LB,WAS,Washington Redskins,495000
1584.0,Mitch WishnowskyP,Mitch Wishnowsky,Mitch,Wishnowsky,P,SF,San Francisco 49ers,495000
1584.0,Nate DavisOL,Nate Davis,Nate,Davis,OL,TEN,Tennessee Titans,495000
1584.0,Trayvon MullenCB,Trayvon Mullen,Trayvon,Mullen,CB,LV,Las Vegas Raiders,495000
1584.0,Zach AllenDL,Zach Allen,Zach,Allen,DL,ARI,Arizona Cardinals,495000
1584.0,Bo ScarbroughRB,Bo Scarbrough,Bo,Scarbrough,RB,DET,Detroit Lions,495000
1584.0,Andre JamesT,Andre James,Andre,James,T,LV,Las Vegas Raiders,495000
1584.0,Miles BrownDT,Miles Brown,Miles,Brown,DT,ARI,Arizona Cardinals,495000
1584.0,Darwin ThompsonRB,Darwin Thompson,Darwin,Thompson,RB,KC,Kansas City Chiefs,495000
1584.0,Drew SampleTE,Drew Sample,Drew,Sample,TE,CIN,Cincinnati Bengals,495000
1584.0,Khari WillisS,Khari Willis,Khari,Willis,S,IND,Indianapolis Colts,495000
1584.0,Steven MitchellWR,Steven Mitchell,Steven,Mitchell,WR,HOU,Houston Texans,495000
1584.0,James VaughtersLB,James Vaughters,James,Vaughters,LB,CHI,Chicago Bears,495000
1584.0,Darrell HendersonRB,Darrell Henderson,Darrell,Henderson,RB,LAR,Los Angeles Rams,495000
1584.0,Trey PipkinsOT,Trey Pipkins,Trey,Pipkins,OT,LAC,Los Angeles Chargers,495000
1584.0,Olamide ZaccheausWR,Olamide Zaccheaus,Olamide,Zaccheaus,WR,ATL,Atlanta Falcons,495000
1584.0,Cullen GillaspiaRB,Cullen Gillaspia,Cullen,Gillaspia,RB,HOU,Houston Texans,495000
1584.0,David LongCB,David Long,David,Long,CB,LAR,Los Angeles Rams,495000
1584.0,C.J. BoardWR,C.J. Board,C.J.,Board,WR,JAX,Jacksonville Jaguars,495000
1584.0,Marquise BlairS,Marquise Blair,Marquise,Blair,S,SEA,Seattle Seahawks,495000
1584.0,Myles GaskinRB,Myles Gaskin,Myles,Gaskin,RB,MIA,Miami Dolphins,495000
1584.0,Andrew WingardS,Andrew Wingard,Andrew,Wingard,S,JAX,Jacksonville Jaguars,495000
1584.0,Chauncey Gardner-JohnsonS,Chauncey Gardner-Johnson,Chauncey,Gardner-Johnson,S,NO,New Orleans Saints,495000
1584.0,Rashard DavisWR,Rashard Davis,Rashard,Davis,WR,TEN,Tennessee Titans,495000
1584.0,Greg GainesDL,Greg Gaines,Greg,Gaines,DL,LAR,Los Angeles Rams,495000
1584.0,Erik McCoyOL,Erik McCoy,Erik,McCoy,OL,NO,New Orleans Saints,495000
1584.0,Amani OruwariyeCB,Amani Oruwariye,Amani,Oruwariye,CB,DET,Detroit Lions,495000
1584.0,Jimmy MorelandCB,Jimmy Moreland,Jimmy,Moreland,CB,WAS,Washington Redskins,495000
1584.0,John FranklinDB,John Franklin,John,Franklin,DB,TB,Tampa Bay Buccaneers,495000
1584.0,Darius SlaytonWR,Darius Slayton,Darius,Slayton,WR,NYG,New York Giants,495000
1584.0,Montez SweatEDGE,Montez Sweat,Montez,Sweat,EDGE,WAS,Washington Redskins,495000
1584.0,Jordan KunaszykLB,Jordan Kunaszyk,Jordan,Kunaszyk,LB,CAR,Carolina Panthers,495000
1584.0,Byron CowartDL,Byron Cowart,Byron,Cowart,DL,NE,New England Patriots,495000
1584.0,KeeSean JohnsonWR,KeeSean Johnson,KeeSean,Johnson,WR,ARI,Arizona Cardinals,495000
1584.0,Renell WrenDL,Renell Wren,Renell,Wren,DL,CIN,Cincinnati Bengals,495000
1584.0,Ryan ConnellyLB,Ryan Connelly,Ryan,Connelly,LB,NYG,New York Giants,495000
1584.0,Trevon WescoTE,Trevon Wesco,Trevon,Wesco,TE,NYJ,New York Jets,495000
1584.0,Jamie GillanP,Jamie Gillan,Jamie,Gillan,P,CLE,Cleveland Browns,495000
1584.0,Drue TranquillLB,Drue Tranquill,Drue,Tranquill,LB,LAC,Los Angeles Chargers,495000
1584.0,David LongLB,David Long,David,Long,LB,TEN,Tennessee Titans,495000
1584.0,Austin SchlottmannG,Austin Schlottmann,Austin,Schlottmann,G,DEN,Denver Broncos,495000
1584.0,Sean Murphy-BuntingCB,Sean Murphy-Bunting,Sean,Murphy-Bunting,CB,TB,Tampa Bay Buccaneers,495000
1584.0,Natrez PatrickLB,Natrez Patrick,Natrez,Patrick,LB,LAR,Los Angeles Rams,495000
1584.0,D'Ernest JohnsonRB,D'Ernest Johnson,D'Ernest,Johnson,RB,CLE,Cleveland Browns,495000
1584.0,Jalen ThompsonNULL,Jalen Thompson,Jalen,Thompson,NULL,ARI,Arizona Cardinals,495000
1584.0,T.J. HockensonTE,T.J. Hockenson,T.J.,Hockenson,TE,DET,Detroit Lions,495000
1584.0,Devine OzigboRB,Devine Ozigbo,Devine,Ozigbo,RB,JAX,Jacksonville Jaguars,495000
1584.0,Cedrick WilsonWR,Cedrick Wilson,Cedrick,Wilson,WR,DAL,Dallas Cowboys,495000
1584.0,Mark WaltonRB,Mark Walton,Mark,Walton,RB,MIA,Miami Dolphins,495000
1584.0,Roderic TeamerS,Roderic Teamer,Roderic,Teamer,S,LAC,Los Angeles Chargers,495000
1584.0,Dennis DaleyOL,Dennis Daley,Dennis,Daley,OL,CAR,Carolina Panthers,495000
1584.0,Nick ScottS,Nick Scott,Nick,Scott,S,LAR,Los Angeles Rams,495000
1584.0,Jamarco JonesOT,Jamarco Jones,Jamarco,Jones,OT,SEA,Seattle Seahawks,495000
1584.0,Jeffery SimmonsDL,Jeffery Simmons,Jeffery,Simmons,DL,TEN,Tennessee Titans,495000
1584.0,Ryan FinleyQB,Ryan Finley,Ryan,Finley,QB,CIN,Cincinnati Bengals,495000
1584.0,Isaiah MackDT,Isaiah Mack,Isaiah,Mack,DT,TEN,Tennessee Titans,495000
1584.0,Kentavius StreetDT,Kentavius Street,Kentavius,Street,DT,SF,San Francisco 49ers,495000
1584.0,Andre DillardOL,Andre Dillard,Andre,Dillard,OL,PHI,Philadelphia Eagles,495000
1584.0,Jonathan WynnDE,Jonathan Wynn,Jonathan,Wynn,DE,DET,Detroit Lions,495000
1584.0,Trent HarrisDL,Trent Harris,Trent,Harris,DL,MIA,Miami Dolphins,495000
1584.0,Coleman SheltonC,Coleman Shelton,Coleman,Shelton,C,LAR,Los Angeles Rams,495000
1584.0,Sione TakitakiLB,Sione Takitaki,Sione,Takitaki,LB,CLE,Cleveland Browns,495000
1912.0,Alex RedmondG,Alex Redmond,Alex,Redmond,G,CIN,Cincinnati Bengals,493236
1913.0,Holton HillCB,Holton Hill,Holton,Hill,CB,MIN,Minnesota Vikings,435882
1914.0,Tyrone SwoopesTE,Tyrone Swoopes,Tyrone,Swoopes,TE,SEA,Seattle Seahawks,378000
